ticker,name,market,locale,active,source_feed
I:NQBE55N,Nasdaq Belgium Basic Materials NTR Index,indices,us,True,NasdaqGIDS
I:NQBE55T,Nasdaq Belgium Basic Materials TR Index,indices,us,True,NasdaqGIDS
I:NQBELC,NASDAQ Belgium Large Cap Index,indices,us,True,NasdaqGIDS
I:NQBELCN,NASDAQ Belgium Large Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBELCT,NASDAQ Belgium Large Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBELM,NASDAQ Belgium Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQBELMN,NASDAQ Belgium Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBELMT,NASDAQ Belgium Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBEMC,NASDAQ Belgium Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQBEMCN,NASDAQ Belgium Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBEMCT,NASDAQ Belgium Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBEN,NASDAQ Belgium NTR Index,indices,us,True,NasdaqGIDS
I:NQBESC,NASDAQ Belgium Small Cap Index,indices,us,True,NasdaqGIDS
I:NQBESCN,NASDAQ Belgium Small Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBESCT,NASDAQ Belgium Small Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBET,NASDAQ Belgium TR Index,indices,us,True,NasdaqGIDS
I:NQBR,NASDAQ Brazil Index,indices,us,True,NasdaqGIDS
I:NQBR15,Nasdaq Brazil Telecommunications Index,indices,us,True,NasdaqGIDS
I:NQBR15N,Nasdaq Brazil Telecommunications NTR Index,indices,us,True,NasdaqGIDS
I:NQBR15T,Nasdaq Brazil Telecommunications TR Index,indices,us,True,NasdaqGIDS
I:NQBR20,NASDAQ Brazil Health Care Index,indices,us,True,NasdaqGIDS
I:NQBR20LM,Nasdaq Brazil Health Care Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQBR20LMN,NASDAQ Brazil Health Care Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBR20LMT,NASDAQ Brazil Health Care Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBR20N,NASDAQ Brazil Health Care NTR Index,indices,us,True,NasdaqGIDS
I:NQBR20T,NASDAQ Brazil Health Care TR Index,indices,us,True,NasdaqGIDS
I:NQBR30,NASDAQ Brazil Financials Index,indices,us,True,NasdaqGIDS
I:NQBR30LM,Nasdaq Brazil Financials Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQBR30LMN,NASDAQ Brazil Financials Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBR30LMT,NASDAQ Brazil Financials Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBR30N,NASDAQ Brazil Financials NTR Index,indices,us,True,NasdaqGIDS
I:NQBR30T,NASDAQ Brazil Financials TR Index,indices,us,True,NasdaqGIDS
I:NQBR35,Nasdaq Brazil Real Estate Index,indices,us,True,NasdaqGIDS
I:NQBR35N,Nasdaq Brazil Real Estate NTR Index,indices,us,True,NasdaqGIDS
I:NQBR35T,Nasdaq Brazil Real Estate TR Index,indices,us,True,NasdaqGIDS
I:NQBR40,Nasdaq Brazil Consumer Discretionary Index,indices,us,True,NasdaqGIDS
I:NQBR40LM,Nasdaq Brazil Consumer Discretionary Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQBR40LMN,Nasdaq Brazil Consumer Discretionary Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBR40LMT,Nasdaq Brazil Consumer Discretionary Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBR40N,Nasdaq Brazil Consumer Discretionary NTR Index,indices,us,True,NasdaqGIDS
I:NQBR40T,Nasdaq Brazil Consumer Discretionary TR Index,indices,us,True,NasdaqGIDS
I:NQBR45,Nasdaq Brazil Consumer Staples Index,indices,us,True,NasdaqGIDS
I:NQBR45LM,Nasdaq Brazil Consumer Staples Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQBR45LMN,Nasdaq Brazil Consumer Staples Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBR45LMT,Nasdaq Brazil Consumer Staples Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBR45N,Nasdaq Brazil Consumer Staples NTR Index,indices,us,True,NasdaqGIDS
I:NQBR45T,Nasdaq Brazil Consumer Staples TR Index,indices,us,True,NasdaqGIDS
I:NQBR50,Nasdaq Brazil Industrials Index,indices,us,True,NasdaqGIDS
I:NQBR50LM,Nasdaq Brazil Industrials Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQBR50LMN,Nasdaq Brazil Industrials Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBR50LMT,Nasdaq Brazil Industrials Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBR50N,Nasdaq Brazil Industrials NTR Index,indices,us,True,NasdaqGIDS
I:NQBR50T,Nasdaq Brazil Industrials TR Index,indices,us,True,NasdaqGIDS
I:NQBR55,Nasdaq Brazil Basic Materials Index,indices,us,True,NasdaqGIDS
I:NQBR55LM,Nasdaq Brazil Basic Materials Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQBR55LMN,Nasdaq Brazil Basic Materials Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBR55LMT,Nasdaq Brazil Basic Materials Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBR55N,Nasdaq Brazil Basic Materials NTR Index,indices,us,True,NasdaqGIDS
I:NQBR55T,Nasdaq Brazil Basic Materials TR Index,indices,us,True,NasdaqGIDS
I:NQBR60,Nasdaq Brazil Energy Index,indices,us,True,NasdaqGIDS
I:NQBR60LM,Nasdaq Brazil Energy Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQBR60LMN,Nasdaq Brazil Energy Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBR60LMT,Nasdaq Brazil Energy Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBR60N,Nasdaq Brazil Energy NTR Index,indices,us,True,NasdaqGIDS
I:NQBR60T,Nasdaq Brazil Energy TR Index,indices,us,True,NasdaqGIDS
I:NQBR65,NASDAQ Brazil Utilities Index,indices,us,True,NasdaqGIDS
I:NQBR65LM,Nasdaq Brazil Utilities Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQBR65LMN,NASDAQ Brazil Utilities Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBR65LMT,NASDAQ Brazil Utilities Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBR65N,NASDAQ Brazil Utilities NTR Index,indices,us,True,NasdaqGIDS
I:NQBR65T,NASDAQ Brazil Utilities TR Index,indices,us,True,NasdaqGIDS
I:NQBRAND,,indices,us,True,NasdaqGIDS
I:NQBRANDE,,indices,us,True,NasdaqGIDS
I:NQBRANDEN,,indices,us,True,NasdaqGIDS
I:NQBRANDET,,indices,us,True,NasdaqGIDS
I:NQBRANDN,,indices,us,True,NasdaqGIDS
I:NQBRANDT,,indices,us,True,NasdaqGIDS
I:NQBRIC,NASDAQ BRIC Index,indices,us,True,NasdaqGIDS
I:NQBRIC10,Nasdaq BRIC Technology Index,indices,us,True,NasdaqGIDS
I:NQBRIC10LM,Nasdaq BRIC Technology Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQBRIC10LMN,Nasdaq BRIC Technology Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBRIC10LMT,Nasdaq BRIC Technology Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBRIC10N,Nasdaq BRIC Technology NTR Index,indices,us,True,NasdaqGIDS
I:NQBRIC10T,Nasdaq BRIC Technology TR Index,indices,us,True,NasdaqGIDS
I:NQBRIC15,Nasdaq BRIC Telecommunications Index,indices,us,True,NasdaqGIDS
I:NQBRIC15LM,Nasdaq BRIC Telecommunications Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQBRIC15LMN,Nasdaq BRIC Telecommunications Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBRIC15LMT,Nasdaq BRIC Telecommunications Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBRIC15N,Nasdaq BRIC Telecommunications NTR Index,indices,us,True,NasdaqGIDS
I:NQBRIC15T,Nasdaq BRIC Telecommunications TR Index,indices,us,True,NasdaqGIDS
I:NQBRIC20,NASDAQ BRIC Health Care Index,indices,us,True,NasdaqGIDS
I:NQBRIC20LM,Nasdaq BRIC Health Care Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQBRIC20LMN,NASDAQ BRIC Health Care Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBRIC20LMT,NASDAQ BRIC Health Care Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBRIC20N,NASDAQ BRIC Health Care NTR Index,indices,us,True,NasdaqGIDS
I:NQBRIC20T,NASDAQ BRIC Health Care TR Index,indices,us,True,NasdaqGIDS
I:NQBRIC30,NASDAQ BRIC Financials Index,indices,us,True,NasdaqGIDS
I:NQBRIC30LM,Nasdaq BRIC Financials Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQBRIC30LMN,NASDAQ BRIC Financials Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBRIC30LMT,NASDAQ BRIC Financials Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBRIC30N,NASDAQ BRIC Financials NTR Index,indices,us,True,NasdaqGIDS
I:NQBRIC30T,NASDAQ BRIC Financials TR Index,indices,us,True,NasdaqGIDS
I:NQBRIC35,Nasdaq BRIC Real Estate Index,indices,us,True,NasdaqGIDS
I:NQBRIC35LM,Nasdaq BRIC Real Estate Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQBRIC35LMN,Nasdaq BRIC Real Estate Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBRIC35LMT,Nasdaq BRIC Real Estate Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBRIC35N,Nasdaq BRIC Real Estate NTR Index,indices,us,True,NasdaqGIDS
I:NQBRIC35T,Nasdaq BRIC Real Estate TR Index,indices,us,True,NasdaqGIDS
I:NQBRIC40,Nasdaq BRIC Consumer Discretionary Index,indices,us,True,NasdaqGIDS
I:NQBRIC40LM,Nasdaq BRIC Consumer Discretionary Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQBRIC40LMN,Nasdaq BRIC Consumer Discretionary Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBRIC40LMT,Nasdaq BRIC Consumer Discretionary Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBRIC40N,Nasdaq BRIC Consumer Discretionary NTR Index,indices,us,True,NasdaqGIDS
I:NQBRIC40T,Nasdaq BRIC Consumer Discretionary TR Index,indices,us,True,NasdaqGIDS
I:NQBRIC45,Nasdaq BRIC Consumer Staples Index,indices,us,True,NasdaqGIDS
I:NQBRIC45LM,Nasdaq BRIC Consumer Staples Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQBRIC45LMN,Nasdaq BRIC Consumer Staples Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBRIC45LMT,Nasdaq BRIC Consumer Staples Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBRIC45N,Nasdaq BRIC Consumer Staples NTR Index,indices,us,True,NasdaqGIDS
I:NQBRIC45T,Nasdaq BRIC Consumer Staples TR Index,indices,us,True,NasdaqGIDS
I:NQBRIC50,Nasdaq BRIC Industrials Index,indices,us,True,NasdaqGIDS
I:NQBRIC50LM,Nasdaq BRIC Industrials Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQBRIC50LMN,Nasdaq BRIC Industrials Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBRIC50LMT,Nasdaq BRIC Industrials Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBRIC50N,Nasdaq BRIC Industrials NTR Index,indices,us,True,NasdaqGIDS
I:NQBRIC50T,Nasdaq BRIC Industrials TR Index,indices,us,True,NasdaqGIDS
I:NQBRIC55,Nasdaq BRIC Basic Materials Index,indices,us,True,NasdaqGIDS
I:NQBRIC55LM,Nasdaq BRIC Basic Materials Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQBRIC55LMN,Nasdaq BRIC Basic Materials Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBRIC55LMT,Nasdaq BRIC Basic Materials Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBRIC55N,Nasdaq BRIC Basic Materials NTR Index,indices,us,True,NasdaqGIDS
I:NQBRIC55T,Nasdaq BRIC Basic Materials TR Index,indices,us,True,NasdaqGIDS
I:NQBRIC60,Nasdaq BRIC Energy Index,indices,us,True,NasdaqGIDS
I:NQBRIC60LM,Nasdaq BRIC Energy Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQBRIC60LMN,Nasdaq BRIC Energy Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBRIC60LMT,Nasdaq BRIC Energy Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBRIC60N,Nasdaq BRIC Energy NTR Index,indices,us,True,NasdaqGIDS
I:NQBRIC60T,Nasdaq BRIC Energy TR Index,indices,us,True,NasdaqGIDS
I:NQBRIC65,NASDAQ BRIC Utilities Index,indices,us,True,NasdaqGIDS
I:NQBRIC65LM,Nasdaq BRIC Utilities Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQBRIC65LMN,NASDAQ BRIC Utilities Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBRIC65LMT,NASDAQ BRIC Utilities Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBRIC65N,NASDAQ BRIC Utilities NTR Index,indices,us,True,NasdaqGIDS
I:NQBRIC65T,NASDAQ BRIC Utilities TR Index,indices,us,True,NasdaqGIDS
I:NQBRICLM,NASDAQ BRIC Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQBRICLMN,NASDAQ BRIC Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBRICLMT,NASDAQ BRIC Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBRICN,NASDAQ BRIC NTR Index,indices,us,True,NasdaqGIDS
I:NQBRICT,NASDAQ BRIC TR Index,indices,us,True,NasdaqGIDS
I:NQBRLC,NASDAQ Brazil Large Cap Index,indices,us,True,NasdaqGIDS
I:NQBRLCN,NASDAQ Brazil Large Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBRLCT,NASDAQ Brazil Large Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBRLM,NASDAQ Brazil Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQBRLMN,NASDAQ Brazil Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBRLMT,NASDAQ Brazil Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBRMC,NASDAQ Brazil Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQBRMCN,NASDAQ Brazil Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBRMCT,NASDAQ Brazil Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBRN,NASDAQ Brazil NTR Index,indices,us,True,NasdaqGIDS
I:NQBRSC,NASDAQ Brazil Small Cap Index,indices,us,True,NasdaqGIDS
I:NQBRSCN,NASDAQ Brazil Small Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQBRSCT,NASDAQ Brazil Small Cap TR Index,indices,us,True,NasdaqGIDS
I:NQBRT,NASDAQ Brazil TR Index,indices,us,True,NasdaqGIDS
I:NQBTC,Nasdaq Bitcoin Reference Price,indices,us,True,NasdaqGIDS
I:NQCA,NASDAQ Canada Index,indices,us,True,NasdaqGIDS
I:NQCA10,Nasdaq Canada Technology Index,indices,us,True,NasdaqGIDS
I:NQCA10LM,Nasdaq Canada Technology Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQCA10LMN,Nasdaq Canada Technology Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQCA10LMT,Nasdaq Canada Technology Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQCA10N,Nasdaq Canada Technology NTR Index,indices,us,True,NasdaqGIDS
I:NQCA10T,Nasdaq Canada Technology TR Index,indices,us,True,NasdaqGIDS
I:NQCA15,Nasdaq Canada Telecommunications Index,indices,us,True,NasdaqGIDS
I:NQCA15N,Nasdaq Canada Telecommunications NTR Index,indices,us,True,NasdaqGIDS
I:NQCA15T,Nasdaq Canada Telecommunications TR Index,indices,us,True,NasdaqGIDS
I:NQCA20,NASDAQ Canada Health Care Index,indices,us,True,NasdaqGIDS
I:NQCA20N,NASDAQ Canada Health Care NTR Index,indices,us,True,NasdaqGIDS
I:NQCA20T,NASDAQ Canada Health Care TR Index,indices,us,True,NasdaqGIDS
I:NQCA30,NASDAQ Canada Financials Index,indices,us,True,NasdaqGIDS
I:NQCA30LM,Nasdaq Canada Financials Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQCA30LMN,NASDAQ Canada Financials Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQCA30LMT,NASDAQ Canada Financials Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQCA30N,NASDAQ Canada Financials NTR Index,indices,us,True,NasdaqGIDS
I:NQCA30T,NASDAQ Canada Financials TR Index,indices,us,True,NasdaqGIDS
I:NQCA35,Nasdaq Canada Real Estate Index,indices,us,True,NasdaqGIDS
I:NQCA35LM,Nasdaq Canada Real Estate Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQCA35LMN,Nasdaq Canada Real Estate Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQCA35LMT,Nasdaq Canada Real Estate Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQCA35N,Nasdaq Canada Real Estate NTR Index,indices,us,True,NasdaqGIDS
I:NQCA35T,Nasdaq Canada Real Estate TR Index,indices,us,True,NasdaqGIDS
I:NQCA40,Nasdaq Canada Consumer Discretionary Index,indices,us,True,NasdaqGIDS
I:NQCA40LM,Nasdaq Canada Consumer Discretionary Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQCA40LMN,Nasdaq Canada Consumer Discretionary Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQCA40LMT,Nasdaq Canada Consumer Discretionary Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQCA40N,Nasdaq Canada Consumer Discretionary NTR Index,indices,us,True,NasdaqGIDS
I:NQCA40T,Nasdaq Canada Consumer Discretionary TR Index,indices,us,True,NasdaqGIDS
I:NQCA45,Nasdaq Canada Consumer Staples Index,indices,us,True,NasdaqGIDS
I:NQCA45LM,Nasdaq Canada Consumer Staples Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQCA45LMN,Nasdaq Canada Consumer Staples Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQCA45LMT,Nasdaq Canada Consumer Staples Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQCA45N,Nasdaq Canada Consumer Staples NTR Index,indices,us,True,NasdaqGIDS
I:NQCA45T,Nasdaq Canada Consumer Staples TR Index,indices,us,True,NasdaqGIDS
I:NQCA50,Nasdaq Canada Industrials Index,indices,us,True,NasdaqGIDS
I:NQCA50LM,Nasdaq Canada Industrials Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQCA50LMN,Nasdaq Canada Industrials Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQCA50LMT,Nasdaq Canada Industrials Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQCA50N,Nasdaq Canada Industrials NTR Index,indices,us,True,NasdaqGIDS
I:NQCA50T,Nasdaq Canada Industrials TR Index,indices,us,True,NasdaqGIDS
I:NQCA55,Nasdaq Canada Basic Materials Index,indices,us,True,NasdaqGIDS
I:NQCA55LM,Nasdaq Canada Basic Materials Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQCA55LMN,Nasdaq Canada Basic Materials Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQCA55LMT,Nasdaq Canada Basic Materials Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQCA55N,Nasdaq Canada Basic Materials NTR Index,indices,us,True,NasdaqGIDS
I:NQCA55T,Nasdaq Canada Basic Materials TR Index,indices,us,True,NasdaqGIDS
I:NQCA60,Nasdaq Canada Energy Index,indices,us,True,NasdaqGIDS
I:NQCA60LM,Nasdaq Canada Energy Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQCA60LMN,Nasdaq Canada Energy Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQCA60LMT,Nasdaq Canada Energy Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQCA60N,Nasdaq Canada Energy NTR Index,indices,us,True,NasdaqGIDS
I:NQCA60T,Nasdaq Canada Energy TR Index,indices,us,True,NasdaqGIDS
I:NQCA65,NASDAQ Canada Utilities Index,indices,us,True,NasdaqGIDS
I:NQCA65LM,Nasdaq Canada Utilities Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQCA65LMN,NASDAQ Canada Utilities Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQCA65LMT,NASDAQ Canada Utilities Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQCA65N,NASDAQ Canada Utilities NTR Index,indices,us,True,NasdaqGIDS
I:NQCA65T,NASDAQ Canada Utilities TR Index,indices,us,True,NasdaqGIDS
I:NQCADIV,NASDAQ Select Canadian Dividend Index,indices,us,True,NasdaqGIDS
I:NQCADIVT,NASDAQ Select Canadian Dividend Index TR,indices,us,True,NasdaqGIDS
I:NQCALC,NASDAQ Canada Large Cap Index,indices,us,True,NasdaqGIDS
I:NQCALCN,NASDAQ Canada Large Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQCALCT,NASDAQ Canada Large Cap TR Index,indices,us,True,NasdaqGIDS
I:NQCALM,NASDAQ Canada Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQCALMN,NASDAQ Canada Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQCALMT,NASDAQ Canada Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQCAMC,NASDAQ Canada Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQCAMCN,NASDAQ Canada Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQCAMCT,NASDAQ Canada Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQCAN,NASDAQ Canada NTR Index,indices,us,True,NasdaqGIDS
I:NQCAPSG,The Growth Strength Index,indices,us,True,NasdaqGIDS
I:NQCAPSGDMEU,,indices,us,True,NasdaqGIDS
I:NQCAPSGDMEUE,,indices,us,True,NasdaqGIDS
I:NQCAPSGDMEUEN,,indices,us,True,NasdaqGIDS
I:NQCAPSGDMEUET,,indices,us,True,NasdaqGIDS
I:NQCAPSGDMEUN,,indices,us,True,NasdaqGIDS
I:NQCAPSGDMEUT,,indices,us,True,NasdaqGIDS
I:NQCAPSGN,The Growth Strength Net Total Return Index,indices,us,True,NasdaqGIDS
I:NQCAPSGSM,The SMID Growth Strength Index,indices,us,True,NasdaqGIDS
I:NQCAPSGSMN,The SMID Growth Strength Net To,indices,us,True,NasdaqGIDS
I:NQCAPSGSMT,The SMID Growth Strength Total,indices,us,True,NasdaqGIDS
I:NQCAPSGT,The Growth Strength Total Return Index,indices,us,True,NasdaqGIDS
I:NQCAPST,The Capital Strength Index,indices,us,True,NasdaqGIDS
I:NQCAPSTDMEU,,indices,us,True,NasdaqGIDS
I:NQCAPSTDMEUE,,indices,us,True,NasdaqGIDS
I:NQCAPSTDMEUEN,,indices,us,True,NasdaqGIDS
I:NQCAPSTDMEUET,,indices,us,True,NasdaqGIDS
I:NQCAPSTDMEUN,,indices,us,True,NasdaqGIDS
I:NQCAPSTDMEUT,,indices,us,True,NasdaqGIDS
I:NQCAPSTDMXUS,The International Developed Capital Strength Index,indices,us,True,NasdaqGIDS
I:NQCAPSTDMXUSN,The International Developed Capital Strength NTR,indices,us,True,NasdaqGIDS
I:NQCAPSTDMXUST,The International Developed Capital Strength TR,indices,us,True,NasdaqGIDS
I:NQCAPSTN,The Capital Strength Net Total Return Index,indices,us,True,NasdaqGIDS
I:NQCAPSTNF,NQCAPSTNF,indices,us,True,NasdaqGIDS
I:NQCAPSTSM,The SMID Capital Strength Index,indices,us,True,NasdaqGIDS
I:NQCAPSTSMN,The SMID Capital Strength Net T,indices,us,True,NasdaqGIDS
I:NQCAPSTSMT,The SMID Capital Strength Total,indices,us,True,NasdaqGIDS
I:NQCAPSTT,The Capital Strength Total Return Index,indices,us,True,NasdaqGIDS
I:NQCASC,NASDAQ Canada Small Cap Index,indices,us,True,NasdaqGIDS
I:NQCASCN,NASDAQ Canada Small Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQCASCT,NASDAQ Canada Small Cap TR Index,indices,us,True,NasdaqGIDS
I:NQCASH,NASDAQ US T-Bill Index,indices,us,True,NasdaqGIDS
I:NQCASH2,NASDAQ US T-Bill V2 Index,indices,us,True,NasdaqGIDS
I:NQCAT,NASDAQ Canada TR Index,indices,us,True,NasdaqGIDS
I:NQCH,NASDAQ Switzerland Index,indices,us,True,NasdaqGIDS
I:NQCH10,Nasdaq Switzerland Technology Index,indices,us,True,NasdaqGIDS
I:NQCH10N,Nasdaq Switzerland Technology NTR Index,indices,us,True,NasdaqGIDS
I:NQCH10T,Nasdaq Switzerland Technology TR Index,indices,us,True,NasdaqGIDS
I:NQCH20,NASDAQ Switzerland Health Care Index,indices,us,True,NasdaqGIDS
I:NQCH20LM,Nasdaq Switzerland Health Care Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQCH20LMN,Nasdaq Switzerland Health Care Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQCH20LMT,Nasdaq Switzerland Health Care Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQCH20N,NASDAQ Switzerland Health Care NTR Index,indices,us,True,NasdaqGIDS
I:NQCH20T,NASDAQ Switzerland Health Care TR Index,indices,us,True,NasdaqGIDS
I:NQCH30,NASDAQ Switzerland Financials Index,indices,us,True,NasdaqGIDS
I:NQCH30LM,Nasdaq Switzerland Financials Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQCH30LMN,Nasdaq Switzerland Financials Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQCH30LMT,Nasdaq Switzerland Financials Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQCH30N,NASDAQ Switzerland Financials NTR Index,indices,us,True,NasdaqGIDS
I:NQCH30T,NASDAQ Switzerland Financials TR Index,indices,us,True,NasdaqGIDS
I:NQCH35,Nasdaq Switzerland Real Estate Index,indices,us,True,NasdaqGIDS
I:NQCH35N,Nasdaq Switzerland Real Estate NTR Index,indices,us,True,NasdaqGIDS
I:NQCH35T,Nasdaq Switzerland Real Estate TR Index,indices,us,True,NasdaqGIDS
I:NQCH40,Nasdaq Switzerland Consumer Discretionary Index,indices,us,True,NasdaqGIDS
I:NQCH40N,Nasdaq Switzerland Consumer Discretionary NTR Index,indices,us,True,NasdaqGIDS
I:NQCH40T,Nasdaq Switzerland Consumer Discretionary TR Index,indices,us,True,NasdaqGIDS
